
0	2
1	4.71429
2	5.13268
3	5.30512
4	5.37709
5	5.40719
6	5.41978
7	5.42505
8	5.42725
9	5.42817
10	5.42856
11	5.42872
12	5.42879
13	5.42881
14	5.42883
15	5.42883
16	5.42883
17	5.42883
18	5.42883
19	5.42884
20	5.42884
21	5.42884
22	5.42884
23	5.42884
24	5.42884
25	5.42884
26	5.42884
27	5.42884
28	5.42884
29	5.42884
30	5.42884
31	5.42884
32	5.42884
33	5.42884
34	5.42884
35	5.42884
36	5.42884
37	5.42884
38	5.42884
39	5.42884
40	5.42884
41	5.42884
42	5.42884
43	5.42884
44	5.42884
45	5.42884
46	5.42884
47	5.42884
48	5.42884
49	5.42884
50	5.42884
51	5.42884
52	5.42884
53	5.42884
54	5.42884
55	5.42884
56	5.42884
57	5.42884
58	5.42884
59	5.42884
60	5.42884
61	5.42884
62	5.42884
63	5.42884
64	5.42884
65	5.42884
66	5.42884
67	5.42884
68	5.42884
69	5.42884
70	5.42884
71	5.42884
72	5.42884
73	5.42884
74	5.42884
75	5.42884
76	5.42884
77	5.42884
78	5.42884
79	5.42884
80	5.42884
81	5.42884
82	5.42884
83	5.42884
84	5.42884
85	5.42884
86	5.42884
87	5.42884
88	5.42884
89	5.42884
90	5.42884
91	5.42884
92	5.42884
93	5.42884
94	5.42884
95	5.42884
96	5.42884
97	5.42884
98	5.42884
99	5.42884

