set ylabel "y"
set xlabel "x"
set terminal png
set output"temp2.png"
set autoscale y
set autoscale x
plot '-' using 2:1 title "My Plot" with lp
0	0
0.1	0.1
0.198454	0.199434
0.295378	0.298312
0.390784	0.396642
0.484688	0.494433
0.577102	0.591694
0.66804	0.688433
0.757516	0.784659
0.845541	0.880378
0.932128	0.9756
1.01729	1.07033
1.10104	1.16458
1.18338	1.25835
1.26434	1.35166
1.34391	1.4445
1.42212	1.53689
1.49896	1.62884
1.57446	1.72034
1.64862	1.81141
1.72145	1.90205
1.79296	1.99226
1.86317	2.08207
1.93207	2.17146
1.99968	2.26045
2.06601	2.34904
2.13107	2.43724
2.19486	2.52506
2.25739	2.61249
2.31868	2.69954
2.37872	2.78623
2.43753	2.87255
2.49512	2.95851
2.55149	3.04411
2.60664	3.12936
2.66059	3.21427
2.71335	3.29883
2.76491	3.38306
2.81529	3.46696
2.8645	3.55052
2.91253	3.63377
2.9594	3.71669
3.00511	3.79929
3.04966	3.88159
3.09307	3.96357
3.13534	4.04526
3.17648	4.12664
3.21648	4.20772
3.25536	4.28851
3.29312	4.36901
3.32976	4.44923
3.3653	4.52916
3.39973	4.60881
3.43306	4.68819
3.4653	4.76729
3.49645	4.84613
3.52651	4.92469
3.55549	5.00299
3.58339	5.08103
3.61022	5.15881
3.63598	5.23634
3.66068	5.31361
3.68432	5.39063
3.7069	5.4674
3.72843	5.54393
3.74891	5.62021
3.76835	5.69625
3.78675	5.77206
3.8041	5.84762
3.82043	5.92296
3.83572	5.99806
3.84999	6.07293
3.86323	6.14757
3.87546	6.22199
3.88666	6.29618
3.89686	6.37014
3.90604	6.44389
3.91421	6.51742
3.92139	6.59073
3.92756	6.66383
3.93273	6.73671
3.9369	6.80937
3.94009	6.88183
3.94228	6.95407
3.94349	7.02611
3.94372	7.09794
3.94296	7.16956
3.94123	7.24098
3.93852	7.31219
3.93484	7.3832
3.93019	7.45401
3.92458	7.52462
3.91799	7.59503
3.91045	7.66524
3.90195	7.73525
3.89249	7.80506
3.88208	7.87467
3.87072	7.94409
3.85841	8.01332
3.84516	8.08235
3.83096	8.15118
3.81583	8.21982
3.79975	8.28827
3.78274	8.35653
3.7648	8.42459
3.74593	8.49247
3.72613	8.56015
3.70541	8.62764
3.68377	8.69494
3.6612	8.76205
3.63773	8.82897
3.61333	8.8957
3.58803	8.96224
3.56182	9.02859
3.53471	9.09475
3.50669	9.16072
3.47777	9.22651
3.44796	9.2921
3.41725	9.35751
3.38565	9.42272
3.35316	9.48775
3.31978	9.55259
3.28553	9.61723
3.25039	9.68169
3.21438	9.74596
3.17749	9.81004
3.13973	9.87394
3.10111	9.93764
3.06162	10.0011
3.02126	10.0645
2.98005	10.1276
2.93799	10.1905
2.89507	10.2533
2.8513	10.3159
2.80668	10.3782
2.76122	10.4404
2.71493	10.5024
2.66779	10.5642
2.61982	10.6258
2.57102	10.6872
2.5214	10.7484
2.47095	10.8094
2.41968	10.8703
2.36759	10.9309
2.31469	10.9913
2.26098	11.0516
2.20646	11.1116
2.15114	11.1715
2.09503	11.2312
2.03811	11.2906
1.9804	11.3499
1.9219	11.409
1.86262	11.4679
1.80256	11.5266
1.74172	11.585
1.6801	11.6433
1.61771	11.7014
1.55455	11.7593
1.49064	11.817
1.42596	11.8745
1.36052	11.9318
1.29433	11.9889
1.2274	12.0458
1.15972	12.1025
1.0913	12.159
1.02214	12.2153
0.952245	12.2714
0.881623	12.3273
0.810276	12.383
0.738207	12.4385
0.66542	12.4938
0.59192	12.5489
0.517709	12.6037
0.442793	12.6584
0.367174	12.7129
0.290857	12.7672
0.213847	12.8213
0.136146	12.8751
0.0577587	12.9288
0	12.9823
0	13.0355
