
77.2	40	59.0426	21.086
77.6	40	59.2534	20.988
78	40	59.4633	20.89
78.4	40	59.6722	20.792
78.8	40	59.8801	20.694
79.2	40	60.0871	20.596
79.6	40	60.293	20.498
80	40	60.498	20.4
80.4	40	60.702	20.302
80.8	40	60.905	20.204
81.2	40	61.1071	20.106
81.6	40	61.3081	20.008
82	40	61.5082	19.91
82.4	40	61.7073	19.812
82.8	40	61.9054	19.714
83.2	40	62.1026	19.616
83.6	40	62.2987	19.518
84	40	62.4939	19.42
84.4	40	62.6881	19.322
84.8	40	62.8813	19.224
85.2	40	63.0736	19.126
85.6	40	63.2648	19.028
86	40	63.4551	18.93
86.4	40	63.6444	18.832
86.8	40	63.8327	18.734
87.2	40	64.0201	18.636
87.6	40	64.2064	18.538
88	40	64.3918	18.44
88.4	40	64.5762	18.342
88.8	40	64.7596	18.244
89.2	40	64.9421	18.146
89.6	40	65.1235	18.048
90	40	65.304	17.95
90.4	40	65.4835	17.852
90.8	40	65.662	17.754
91.2	40	65.8396	17.656
91.6	40	66.0161	17.558
92	40	66.1917	17.46
92.4	40	66.3663	17.362
92.8	40	66.5399	17.264
93.2	40	66.7126	17.166
93.6	40	66.8842	17.068
94	40	67.0549	16.97
94.4	40	67.2246	16.872
94.8	40	67.3933	16.774
95.2	40	67.5611	16.676
95.6	40	67.7278	16.578
96	40	67.8936	16.48
96.4	40	68.0584	16.382
96.8	40	68.2222	16.284
97.2	40	68.3851	16.186
97.6	40	68.5469	16.088
98	40	68.7078	15.99
98.4	40	68.8677	15.892
98.8	40	69.0266	15.794
99.2	40	69.1846	15.696
99.6	40	69.3415	15.598
100	40	69.4975	15.5
100.4	40	69.6525	15.402
100.8	40	69.8065	15.304
101.2	40	69.9596	15.206
101.6	40	70.1116	15.108
102	40	70.2627	15.01
102.4	40	70.4128	14.912
102.8	40	70.5619	14.814
103.2	40	70.7101	14.716
103.6	40	70.8572	14.618
104	40	71.0034	14.52
104.4	40	71.1486	14.422
104.8	40	71.2928	14.324
105.2	40	71.4361	14.226
105.6	40	71.5783	14.128
106	40	71.7196	14.03
106.4	40	71.8599	13.932
106.8	40	71.9992	13.834
107.2	40	72.1376	13.736
107.6	40	72.2749	13.638
108	40	72.4113	13.54
108.4	40	72.5467	13.442
108.8	40	72.6811	13.344
109.2	40	72.8146	13.246
109.6	40	72.947	13.148
110	40	73.0785	13.05
110.4	40	73.209	12.952
110.8	40	73.3385	12.854
111.2	40	73.4671	12.756
111.6	40	73.5946	12.658
112	40	73.7212	12.56
112.4	40	73.8468	12.462
112.8	40	73.9714	12.364
113.2	40	74.0951	12.266
113.6	40	74.2177	12.168
114	40	74.3394	12.07
114.4	40	74.4601	11.972
114.8	40	74.5798	11.874
115.2	40	74.6986	11.776
115.6	40	74.8163	11.678
116	40	74.9331	11.58
116.4	40	75.0489	11.482
116.8	40	75.1637	11.384
117.2	40	75.2776	11.286
117.6	40	75.3904	11.188
118	40	75.5023	11.09
118.4	40	75.6132	10.992
118.8	40	75.7231	10.894
119.2	40	75.8321	10.796
119.6	40	75.94	10.698
120	40	76.047	10.6
120.4	40	76.153	10.502
120.8	40	76.258	10.404
121.2	40	76.3621	10.306
121.6	40	76.4651	10.208
122	40	76.5672	10.11
122.4	40	76.6683	10.012
122.8	40	76.7684	9.914
123.2	40	76.8676	9.816
123.6	40	76.9657	9.718
124	40	77.0629	9.62
124.4	40	77.1591	9.522
124.8	40	77.2543	9.424
125.2	40	77.3486	9.326
125.6	40	77.4418	9.228
126	40	77.5341	9.13
126.4	40	77.6254	9.032
126.8	40	77.7157	8.934
127.2	40	77.8051	8.836
127.6	40	77.8934	8.738
128	40	77.9808	8.64
